UserID,Group,Week,Spend,Purchases
361446101,Test,10/13/2014,189.03,1
82863346,Test,10/13/2014,69.36,4
159331838,Control,10/13/2014,257.42,10
115716029,Test,10/13/2014,72.28,3
520149688,Test,10/13/2014,3.9,2
67224900,Control,10/13/2014,341.16,8
128905018,Control,10/13/2014,1.93,1
169144584,Test,10/13/2014,89.07,7
164089214,Control,10/13/2014,1744.18,1
43410800,Test,10/13/2014,16.55,1
115949895,Test,10/13/2014,107.78,2
26708450,Test,10/13/2014,23.5,1
66924005,Control,10/13/2014,128.69,4
166326212,Test,10/13/2014,25.28,3
303387271,Test,10/13/2014,49.65,4
108221202,Test,10/13/2014,66.25,1
129457322,Control,10/13/2014,85.75,2
84236007,Test,10/13/2014,367.32,5
169667105,Test,10/13/2014,74.32,3
119392160,Test,10/13/2014,43.59,5
79742042,Control,10/13/2014,223.11,5
203827635,Test,10/13/2014,76,1
18937244,Test,10/13/2014,107.69,1
173958703,Test,10/13/2014,56.49,1
168250477,Control,10/13/2014,220.81,8
128779604,Test,10/13/2014,4.56,2
214933325,Test,10/13/2014,48.72,1
125939691,Test,10/13/2014,85.62,4
81606654,Control,10/13/2014,48.52,2
182425336,Test,10/13/2014,7.8,1
548241253,Test,10/13/2014,133.14,1
222939762,Test,10/13/2014,11.87,1
488976328,Control,10/13/2014,317.32,7
85153399,Test,10/13/2014,32.08,3
51028771,Test,10/13/2014,19.99,1
137885311,Test,10/13/2014,313.28,1
356564954,Test,10/13/2014,105.98,9
296569638,Test,10/13/2014,39.16,1
13934629,Test,10/13/2014,36.19,5
299884593,Test,10/13/2014,87.25,5
132599197,Test,10/13/2014,43.18,8
180997018,Test,10/13/2014,15.58,2
163586457,Control,10/13/2014,29.23,1
81532739,Test,10/13/2014,127.64,4
135384180,Test,10/13/2014,2578.67,2
128038214,Test,10/13/2014,100.74,5
64482152,Test,10/13/2014,139.56,5
62912916,Test,10/13/2014,108.98,3
134826463,Test,10/13/2014,19.47,1
220740132,Control,10/13/2014,41.12,1
79468531,Test,10/13/2014,18.58,1
78878177,Test,10/13/2014,152.03,7
184034863,Test,10/13/2014,155.81,1
325511442,Test,10/13/2014,27.09,5
177887917,Test,10/13/2014,7.78,1
436150831,Test,10/13/2014,41.12,1
138907708,Control,10/13/2014,15.56,1
188882037,Test,10/13/2014,121.61,3
186945721,Control,10/13/2014,877.87,5
103077134,Test,10/13/2014,303.22,5
400359102,Test,10/13/2014,47.71,4
141359243,Control,10/13/2014,9.77,1
365666715,Test,10/13/2014,9.25,1
90462401,Control,10/13/2014,27.36,3
180394377,Test,10/13/2014,128.41,3
459591153,Test,10/13/2014,260.72,8
281071797,Test,10/13/2014,15.84,4
285533737,Control,10/13/2014,133.45,12
45082628,Test,10/13/2014,9.99,1
136977412,Test,10/13/2014,187.94,6
172032217,Test,10/13/2014,207.31,10
378704150,Test,10/13/2014,13.5,2
197538360,Test,10/13/2014,904.16,1
74087773,Control,10/13/2014,3.89,1
205122384,Test,10/13/2014,129.22,5
140576369,Test,10/13/2014,136.48,3
10133596,Test,10/13/2014,39.13,2
220328586,Test,10/13/2014,224.16,4
84866552,Control,10/13/2014,93.9,2
57395173,Test,10/13/2014,35.43,3
202394168,Test,10/13/2014,27.5,3
109385257,Test,10/13/2014,127.6,7
142066424,Test,10/13/2014,68.51,1
122759851,Test,10/13/2014,371.68,9
216054241,Test,10/13/2014,1.94,1
223539018,Test,10/13/2014,99.69,2
207267858,Control,10/13/2014,35.27,2
51730990,Test,10/13/2014,718.65,4
169168930,Test,10/13/2014,34.5,3
138243098,Test,10/13/2014,148.05,5
241845734,Test,10/13/2014,54.14,1
12145635,Test,10/13/2014,5.83,1
288425477,Control,10/13/2014,5376.33,2
102315182,Test,10/13/2014,43.15,2
241868044,Control,10/13/2014,1731.33,2
66481461,Test,10/13/2014,78.17,2
58980548,Test,10/13/2014,25.36,1
209480162,Test,10/13/2014,11.67,1
177084586,Test,10/13/2014,287.1,3
95214367,Test,10/13/2014,121.54,5
180242242,Test,10/13/2014,68.15,2
63265100,Test,10/13/2014,313.01,10
143515167,Control,10/13/2014,12.73,1
111149244,Test,10/13/2014,1.94,1
191180042,Test,10/13/2014,23.34,2
201831955,Test,10/13/2014,182.04,4
146581895,Control,10/13/2014,50.72,2
144217633,Test,10/13/2014,52.55,2
123197993,Control,10/13/2014,138.9,5
212771368,Test,10/13/2014,8.89,3
114743987,Test,10/13/2014,30.17,2
139443240,Test,10/13/2014,88.05,9
28935791,Test,10/13/2014,16.49,3
30235436,Test,10/13/2014,18.23,3
270450196,Test,10/13/2014,4.73,1
295156310,Test,10/13/2014,654.94,6
287929633,Test,10/13/2014,97.58,2
223521562,Test,10/13/2014,9.97,3
60740688,Test,10/13/2014,58.8,2
127327793,Test,10/13/2014,103.39,6
97273507,Control,10/13/2014,84.04,4
546178804,Test,10/13/2014,10.95,3
138363913,Test,10/13/2014,6.27,1
576761855,Test,10/13/2014,194.99,16
119752010,Test,10/13/2014,189.32,5
645650877,Test,10/13/2014,148.08,5
100937721,Control,10/13/2014,11.58,1
38473960,Test,10/13/2014,46.97,1
88189199,Test,10/13/2014,258.5,1
142560996,Test,10/13/2014,16.55,2
106827612,Test,10/13/2014,19.47,1
332856206,Control,10/13/2014,192.57,2
44715887,Test,10/13/2014,87.68,1
61620814,Test,10/13/2014,7.78,1
451495372,Test,10/13/2014,122.23,3
53492137,Test,10/13/2014,12.73,1
105500720,Test,10/13/2014,136.34,4
107084006,Test,10/13/2014,70.49,1
179524975,Test,10/13/2014,5.83,1
510219302,Test,10/13/2014,14.67,1
90773972,Test,10/13/2014,541.27,1
202213698,Control,10/13/2014,30.64,3
60884091,Test,10/13/2014,11.7,1
186045459,Test,10/13/2014,137.51,11
88376277,Control,10/13/2014,68.13,2
101203457,Control,10/13/2014,2.55,1
303089925,Test,10/13/2014,1292.28,1
131808624,Test,10/13/2014,303.49,1
86205343,Control,10/13/2014,14.84,4
360567738,Test,10/13/2014,127.27,1
186398888,Test,10/13/2014,19.45,1
584763338,Control,10/13/2014,48.52,3
272108795,Test,10/13/2014,52.96,1
135231389,Test,10/13/2014,21.05,1
140433158,Control,10/13/2014,303.42,1
66424432,Control,10/13/2014,194.51,1
302429339,Test,10/13/2014,52.98,3
146928192,Test,10/13/2014,15.66,1
63029681,Test,10/13/2014,268.54,16
144549453,Test,10/13/2014,28.3,2
164156402,Control,10/13/2014,95.56,5
20122171,Test,10/13/2014,197.82,19
437240727,Test,10/13/2014,125.85,11
304709376,Test,10/13/2014,7.83,1
128955388,Control,10/13/2014,7.99,1
29721279,Test,10/13/2014,210.47,1
132734157,Test,10/13/2014,27.22,3
168477652,Test,10/13/2014,10.18,1
6061110,Test,10/13/2014,289.68,8
71679517,Test,10/13/2014,96.7,11
92563327,Test,10/13/2014,10.72,3
581129818,Control,10/13/2014,55.94,22
139845339,Test,10/13/2014,0.78,1
180643050,Test,10/13/2014,5.82,1
423803693,Test,10/13/2014,495.63,6
534830684,Control,10/13/2014,53.68,7
18006275,Test,10/13/2014,245.45,8
103989995,Test,10/13/2014,3.11,1
128967039,Test,10/13/2014,29.21,1
213712643,Test,10/13/2014,48.7,1
201661589,Test,10/13/2014,102.48,6
174998772,Test,10/13/2014,23.41,3
144427921,Test,10/13/2014,148.02,2
102642924,Test,10/13/2014,29.14,1
172892456,Test,10/13/2014,97.42,1
137484969,Test,10/13/2014,324.52,7
539262496,Test,10/13/2014,282.3,3
85146982,Test,10/13/2014,272.24,3
505981937,Test,10/13/2014,134.95,9
140571330,Test,10/13/2014,72.3,3
298533490,Control,10/13/2014,326.7,15
120257611,Test,10/13/2014,29.35,1
137579843,Test,10/13/2014,233.99,2
81819816,Test,10/13/2014,31.08,1
73869840,Test,10/13/2014,83.61,4
161616107,Test,10/13/2014,475.46,2
500718167,Control,10/13/2014,13.12,3
137771320,Test,10/13/2014,60.41,5
118258051,Test,10/13/2014,32.09,1
139468565,Test,10/13/2014,99.38,1
123759536,Control,10/13/2014,52.65,3
243266121,Test,10/13/2014,13.63,1
280627768,Control,10/13/2014,17.6,1
53755585,Control,10/13/2014,528.66,1
305363216,Test,10/13/2014,7.76,1
72901808,Test,10/13/2014,89.65,2
219392365,Test,10/13/2014,95.46,2
85981967,Test,10/13/2014,80.98,2
162206803,Test,10/13/2014,38.94,1
119867408,Test,10/13/2014,3538.69,2
148989444,Test,10/13/2014,3.88,2
323184095,Test,10/13/2014,47.28,3
413333434,Test,10/13/2014,43.08,1
189008268,Control,10/13/2014,49.02,6
559638626,Test,10/13/2014,27.35,2
226276248,Test,10/13/2014,3.33,2
424079151,Control,10/13/2014,44.32,4
140735912,Test,10/13/2014,85.87,2
128597303,Test,10/13/2014,246.39,8
353140192,Test,10/13/2014,6667.98,10
88940473,Test,10/13/2014,177.88,2
450211466,Test,10/13/2014,389.22,7
169833709,Control,10/13/2014,1468.43,19
44227891,Control,10/13/2014,15.64,1
603997372,Test,10/13/2014,49.64,4
560782253,Test,10/13/2014,127.27,1
139069713,Test,10/13/2014,114.32,5
88854209,Test,10/13/2014,104.48,7
92398040,Test,10/13/2014,58.33,1
226259282,Control,10/13/2014,321.31,2
290730666,Test,10/13/2014,52.99,2
75087327,Test,10/13/2014,8.38,1
293895069,Test,10/13/2014,13.73,1
142710004,Test,10/13/2014,1041.2,23
281248704,Test,10/13/2014,304.05,2
241826633,Test,10/13/2014,134.89,2
207595895,Test,10/13/2014,24.52,1
130454564,Test,10/13/2014,158.16,10
464328975,Test,10/13/2014,109.13,2
301525022,Test,10/13/2014,42.84,6
188113694,Test,10/13/2014,48.61,1
447792595,Test,10/13/2014,13.42,2
67427882,Test,10/13/2014,12.87,1
185311891,Test,10/13/2014,160.9,23
21822551,Test,10/13/2014,264.82,1
83965812,Test,10/13/2014,5.88,1
366874274,Test,10/13/2014,6.85,1
567478565,Control,10/13/2014,20.46,1
122483718,Test,10/13/2014,83.62,2
59587927,Test,10/13/2014,16,2
210655238,Test,10/13/2014,16.57,1
286973632,Test,10/13/2014,35.25,5
130733892,Test,10/13/2014,166.16,8
570769873,Control,10/13/2014,79.23,3
287949244,Test,10/13/2014,11.67,1
175245737,Test,10/13/2014,37.25,2
98499276,Test,10/13/2014,8.42,2
349825061,Test,10/13/2014,3.88,1
449255067,Test,10/13/2014,2.44,1
55907395,Test,10/13/2014,75.8,5
325592454,Control,10/13/2014,46.79,1
63563037,Test,10/13/2014,1765.44,1
94134960,Control,10/13/2014,13.12,1
526662259,Control,10/13/2014,102.18,9
302143281,Control,10/13/2014,14.58,1
80692250,Test,10/13/2014,634.54,4
82366962,Test,10/13/2014,2533.44,1
258857510,Test,10/13/2014,11.75,2
90970181,Test,10/13/2014,126.2,12
62551293,Test,10/13/2014,469.92,1
59860246,Test,10/13/2014,1.93,1
213241325,Test,10/13/2014,88.72,4
235972653,Test,10/13/2014,29.23,1
238924300,Test,10/13/2014,13.64,1
185056086,Test,10/13/2014,1.74,3
41642023,Test,10/13/2014,558.94,2
209430897,Test,10/13/2014,77.04,4
339595119,Test,10/13/2014,48.04,2
38750380,Test,10/13/2014,77.61,5
612255587,Test,10/13/2014,760.32,14
121625676,Test,10/13/2014,22649.94,3
680973554,Test,10/13/2014,3.99,1
681737687,Control,10/13/2014,693.02,5
128076959,Test,10/13/2014,23.79,3
96997328,Test,10/13/2014,49.65,1
128974000,Test,10/13/2014,34.75,2
224665180,Test,10/13/2014,48.16,2
139820604,Test,10/13/2014,58.3,5
77483694,Test,10/13/2014,39.94,2
198584066,Test,10/13/2014,15.66,1
198472540,Test,10/13/2014,75.12,2
22714552,Test,10/13/2014,15.69,3
187550738,Test,10/13/2014,109.77,5
451047674,Test,10/13/2014,933.85,6
110342974,Control,10/13/2014,38.94,1
530778300,Test,10/13/2014,444.33,6
26053410,Test,10/13/2014,23.5,1
174412170,Test,10/13/2014,214.36,5
145484303,Test,10/13/2014,167.61,3
449752083,Test,10/13/2014,8.01,1
48180041,Test,10/13/2014,34.33,1
49880806,Test,10/13/2014,49.07,8
195836921,Test,10/13/2014,46.73,2
91895012,Test,10/13/2014,3.29,1
89770741,Test,10/13/2014,14.98,1
112952093,Test,10/13/2014,389.64,1
123013837,Control,10/13/2014,60.85,4
63574610,Test,10/13/2014,38.97,1
136765884,Test,10/13/2014,451.17,1
96118164,Control,10/13/2014,66.47,1
345897707,Test,10/13/2014,39.12,2
71578281,Control,10/13/2014,29.29,2
62070160,Test,10/13/2014,108.98,2
641221646,Test,10/13/2014,96.73,2
287550795,Test,10/13/2014,3.43,1
188562043,Test,10/13/2014,37.19,2
47392149,Test,10/13/2014,24.7,4
271884792,Control,10/13/2014,119.31,6
133679328,Control,10/13/2014,9.77,1
404705560,Control,10/13/2014,120.09,6
123391032,Test,10/13/2014,41.8,3
134818908,Test,10/13/2014,21.5,2
174349471,Test,10/13/2014,157.69,14
115263930,Test,10/13/2014,118.61,2
55774880,Test,10/13/2014,58.44,1
462886207,Test,10/13/2014,12.09,3
512503977,Test,10/13/2014,30.12,4
112129399,Test,10/13/2014,9331.49,2
45979222,Control,10/13/2014,10.2,2
530450427,Test,10/13/2014,5.85,1
38609340,Test,10/13/2014,54,1
127303184,Test,10/13/2014,18.51,1
85779431,Test,10/13/2014,113.35,9
54021885,Test,10/13/2014,46.04,5
90137884,Control,10/13/2014,317.53,3
278002750,Test,10/13/2014,14.01,2
87955889,Test,10/13/2014,15.58,1
24598898,Test,10/13/2014,134.29,4
519731820,Test,10/13/2014,205.69,2
98722570,Test,10/13/2014,205.62,6
33597354,Test,10/13/2014,91.59,5
62620057,Test,10/13/2014,104.45,4
104680728,Test,10/13/2014,80.45,6
187945359,Test,10/13/2014,136.37,8
198109498,Test,10/13/2014,11.67,1
87603036,Test,10/13/2014,38.95,1
52996294,Test,10/13/2014,130.99,8
289116289,Test,10/13/2014,75.97,4
58149184,Control,10/13/2014,4.88,1
84332993,Test,10/13/2014,99.2,1
502802850,Test,10/13/2014,1.93,1
164442594,Test,10/13/2014,58.18,6
242002150,Test,10/13/2014,63.52,3
232157519,Control,10/13/2014,43.85,3
462938407,Test,10/13/2014,48.72,1
150984164,Test,10/13/2014,91.5,2
128439103,Test,10/13/2014,63.6,2
76714913,Test,10/13/2014,4.85,1
406911956,Control,10/13/2014,35.31,1
166768157,Control,10/13/2014,136.35,4
13558037,Test,10/13/2014,380.43,3
176295742,Test,10/13/2014,41.6,4
95910412,Test,10/13/2014,10.72,1
614549153,Control,10/13/2014,40.82,12
36669506,Test,10/13/2014,316.37,10
332941696,Test,10/13/2014,17.62,1
84082053,Test,10/13/2014,59.69,2
530275561,Test,10/13/2014,4.85,1
233704490,Test,10/13/2014,68.53,1
446611812,Test,10/13/2014,372.9,4
339876282,Test,10/13/2014,5.87,1
53510757,Test,10/13/2014,60.06,3
120561155,Test,10/13/2014,1261.39,4
88903464,Control,10/13/2014,24,1
91742706,Control,10/13/2014,154.02,11
165040893,Test,10/13/2014,60.47,1
102004463,Test,10/13/2014,269.46,8
251181864,Test,10/13/2014,404.1,26
169767119,Test,10/13/2014,5.81,2
371190537,Test,10/13/2014,1020.89,4
506617149,Test,10/13/2014,23.54,1
467616132,Test,10/13/2014,19.6,1
583987791,Test,10/13/2014,121.84,12
93675217,Test,10/13/2014,582.69,18
63417203,Test,10/13/2014,34.66,3
160325724,Test,10/13/2014,66.43,2
185827636,Test,10/13/2014,32.15,2
147349287,Test,10/13/2014,85.57,2
139072093,Test,10/13/2014,106.19,2
417002422,Test,10/13/2014,17.6,2
108026426,Test,10/13/2014,3.87,1
131970360,Control,10/13/2014,30.96,3
190796390,Test,10/13/2014,23.52,1
125382302,Control,10/13/2014,1.94,1
52147549,Test,10/13/2014,3.48,2
537724145,Test,10/13/2014,19.35,4
168539701,Test,10/13/2014,1.96,1
42626540,Test,10/13/2014,15.34,3
202803296,Test,10/13/2014,137.06,1
45098037,Test,10/13/2014,52.86,8
164353236,Test,10/13/2014,10.72,1
89794192,Test,10/13/2014,431.62,1
202414314,Control,10/13/2014,157.83,2
29051307,Test,10/13/2014,1265.29,6
600633014,Test,10/13/2014,5.82,1
187333692,Test,10/13/2014,187.92,9
553933367,Test,10/13/2014,23.79,3
197099218,Test,10/13/2014,52.09,5
20917239,Test,10/13/2014,1.95,1
118871054,Test,10/13/2014,25.45,1
198264070,Control,10/13/2014,451.61,3
192346172,Test,10/13/2014,27.02,2
159437117,Test,10/13/2014,19.56,1
49873842,Test,10/13/2014,239.66,2
68196191,Control,10/13/2014,52.87,1
359571236,Control,10/13/2014,21.94,5
12045551,Control,10/13/2014,112.58,3
550122091,Control,10/13/2014,325.27,3
21493146,Test,10/13/2014,62.59,2
54590129,Test,10/13/2014,54.6,3
100067166,Test,10/13/2014,87.99,10
76053389,Control,10/13/2014,19.6,1
384424004,Test,10/13/2014,25.43,3
670832942,Test,10/13/2014,99.98,12
187124752,Test,10/13/2014,2.35,1
19419363,Test,10/13/2014,20.7,1
493763314,Test,10/13/2014,17.53,2
593925190,Test,10/13/2014,187.79,5
591159996,Control,10/13/2014,15.55,4
45783628,Control,10/13/2014,19.49,1
331180487,Test,10/13/2014,9.72,1
178708778,Test,10/13/2014,448.26,3
74895719,Test,10/13/2014,19.95,2
233952965,Control,10/13/2014,1614.54,2
58847404,Control,10/13/2014,74.33,2
95355852,Test,10/13/2014,247.5,1
200014129,Control,10/13/2014,311.78,1
47851341,Test,10/13/2014,58.46,1
191472020,Test,10/13/2014,113.3,4
128487986,Test,10/13/2014,22.91,2
126060773,Test,10/13/2014,308.26,6
54352071,Test,10/13/2014,36.45,4
335921972,Test,10/13/2014,1419.75,2
42445454,Test,10/13/2014,16.99,3
33153950,Control,10/13/2014,309.46,4
356192428,Control,10/13/2014,1035.62,29
517757676,Test,10/13/2014,150.77,1
58385092,Test,10/13/2014,33.45,5
104360865,Test,10/13/2014,864.03,102
201539700,Control,10/13/2014,203.29,25
206007630,Test,10/13/2014,36.98,2
255064595,Test,10/13/2014,588.23,6
72429687,Test,10/13/2014,324.39,1
133829050,Control,10/13/2014,25.12,1
136879392,Test,10/13/2014,76.44,5
220554289,Test,10/13/2014,51.2,4
351537601,Test,10/13/2014,112.52,2
350478894,Test,10/13/2014,9.72,1
113114267,Control,10/13/2014,1.93,1
182346831,Test,10/13/2014,70.83,4
376274621,Test,10/13/2014,4.99,1
124110484,Test,10/13/2014,27.37,1
404093194,Test,10/13/2014,109.36,2
61028946,Test,10/13/2014,17.22,3
520686635,Control,10/13/2014,295.27,5
141702747,Test,10/13/2014,171.68,4
241928664,Test,10/13/2014,495.18,10
198851555,Test,10/13/2014,41.08,3
4369508,Test,10/13/2014,237.31,14
61959650,Test,10/13/2014,25.31,1
241974792,Control,10/13/2014,6365.46,1
114070904,Test,10/13/2014,34.1,2
79204497,Test,10/13/2014,14.3,3
101123474,Test,10/13/2014,182.02,4
22515482,Test,10/13/2014,3.88,2
201533832,Test,10/13/2014,97.78,6
72123795,Test,10/13/2014,108.83,17
142960750,Control,10/13/2014,58.33,1
95418804,Test,10/13/2014,52.62,1
192179163,Test,10/13/2014,12.79,5
165215876,Control,10/13/2014,682.08,1
168427522,Test,10/13/2014,192.56,1
59414664,Test,10/13/2014,45.01,1
206700358,Test,10/13/2014,22.28,3
203837936,Test,10/13/2014,48.72,1
198570610,Test,10/13/2014,7.83,1
507866929,Test,10/13/2014,137.5,4
94154613,Test,10/13/2014,554.01,10
104904290,Control,10/13/2014,72.04,2
78481058,Test,10/13/2014,56.72,5
28083812,Test,10/13/2014,119.99,2
149456410,Test,10/13/2014,20.09,2
25833305,Test,10/13/2014,44.29,4
97779139,Test,10/13/2014,32.54,2
371124736,Test,10/13/2014,97.75,12
166624138,Test,10/13/2014,3530.88,1
63361510,Test,10/13/2014,7.31,1
102903739,Test,10/13/2014,382.51,1
266485478,Test,10/13/2014,41.82,1
133718304,Control,10/13/2014,50.92,5
512763221,Test,10/13/2014,32.88,2
217248408,Test,10/13/2014,54.78,5
443893137,Test,10/13/2014,27.22,2
536392237,Test,10/13/2014,25.24,7
124515864,Test,10/13/2014,74.01,2
146604095,Test,10/13/2014,19.47,1
54968217,Control,10/13/2014,39.47,3
136665533,Control,10/13/2014,662.52,1
161111663,Test,10/13/2014,49.11,2
133236170,Test,10/13/2014,41.04,3
129859355,Test,10/13/2014,3.92,1
143120739,Control,10/13/2014,51.72,3
573987339,Test,10/13/2014,236.09,5
92781812,Test,10/13/2014,97.41,1
378596695,Test,10/13/2014,50.86,2
19297969,Test,10/13/2014,17.61,2
208423684,Control,10/13/2014,161.26,7
114146771,Test,10/13/2014,41.17,1
125068283,Test,10/13/2014,7.75,2
124847866,Test,10/13/2014,13.29,4
322708953,Test,10/13/2014,7.76,1
56463342,Test,10/13/2014,1781.78,1
679800890,Test,10/13/2014,42.46,12
200107115,Control,10/13/2014,64.18,2
577680474,Test,10/13/2014,30.86,5
162310157,Test,10/13/2014,847.93,5
647296597,Test,10/13/2014,15.48,1
192739853,Test,10/13/2014,881.1,1
382940311,Test,10/13/2014,15.25,1
90971262,Test,10/13/2014,48.91,2
10762881,Test,10/13/2014,84.68,8
67110136,Test,10/13/2014,52.93,2
68734672,Control,10/13/2014,3.87,1
301881020,Test,10/13/2014,7.7,1
500218271,Test,10/13/2014,155.61,1
170446847,Test,10/13/2014,77.81,4
430870487,Control,10/13/2014,33.01,3
229572616,Test,10/13/2014,16.4,3
313642950,Test,10/13/2014,64.43,3
307533907,Test,10/13/2014,234.1,11
265766978,Test,10/13/2014,639.38,40
511223627,Test,10/13/2014,21.75,4
44831523,Test,10/13/2014,235.59,3
84086582,Test,10/13/2014,2.92,1
79879630,Test,10/13/2014,80.08,9
288669127,Test,10/13/2014,156.59,7
186073898,Test,10/13/2014,76.6,2
679412869,Control,10/13/2014,43.84,3
142375085,Control,10/13/2014,37.93,3
551244965,Control,10/13/2014,239.88,2
552568307,Test,10/13/2014,43.6,1
146245926,Test,10/13/2014,58.33,1
197848007,Test,10/13/2014,19.51,3
82050458,Control,10/13/2014,130.35,9
344068145,Test,10/13/2014,338.43,3
288205946,Test,10/13/2014,70.58,9
53472305,Test,10/13/2014,354.06,6
300650426,Test,10/13/2014,14.61,1
94967170,Test,10/13/2014,29.16,1
123490834,Test,10/13/2014,301.59,16
66783557,Test,10/13/2014,99.32,9
534014178,Test,10/13/2014,16.7,1
3535542,Test,10/13/2014,5.26,1
76024991,Test,10/13/2014,54.56,3
129742444,Test,10/13/2014,1174.8,1
12146703,Test,10/13/2014,105.47,6
66168190,Test,10/13/2014,20.46,1
96222642,Control,10/13/2014,12.1,2
435383547,Test,10/13/2014,46.08,8
110449107,Test,10/13/2014,61.44,3
29347408,Test,10/13/2014,136.42,1
511399057,Test,10/13/2014,147.08,2
174456501,Test,10/13/2014,451.09,5
99550904,Control,10/13/2014,7.89,1
533977529,Test,10/13/2014,150.29,5
128388058,Test,10/13/2014,88.59,6
120049184,Control,10/13/2014,552.17,5
291991491,Test,10/13/2014,52.67,1
66249126,Test,10/13/2014,66.57,7
574470076,Test,10/13/2014,946.46,4
550717768,Control,10/13/2014,17.13,4
685359596,Test,10/13/2014,109.84,14
128456546,Test,10/13/2014,1547.73,18
136883238,Test,10/13/2014,81.73,2
163849583,Test,10/13/2014,9.75,1
163694849,Test,10/13/2014,8,1
208268424,Test,10/13/2014,30.98,1
97356091,Test,10/13/2014,3.9,1
328903579,Control,10/13/2014,65.3,2
43314239,Test,10/13/2014,65.71,1
61483960,Control,10/13/2014,5.85,1
173086091,Test,10/13/2014,174.66,11
176729524,Test,10/13/2014,23.96,3
204143970,Test,10/13/2014,15.22,3
242040824,Control,10/13/2014,392.22,1
61365577,Test,10/13/2014,253.12,5
527414345,Test,10/13/2014,28.2,2
58348560,Test,10/13/2014,9.69,2
195631973,Test,10/13/2014,356.26,1
91608786,Test,10/13/2014,19.47,1
123173512,Test,10/13/2014,150.97,3
519102492,Control,10/13/2014,29.13,1
179674248,Test,10/13/2014,19.45,1
136271799,Test,10/13/2014,9.33,1
131687971,Test,10/13/2014,64.69,1
132215385,Control,10/13/2014,30.83,5
606912742,Test,10/13/2014,578.79,1
602942971,Control,10/13/2014,38.97,1
132187935,Test,10/13/2014,60.7,1
70845051,Test,10/13/2014,845.04,4
317622344,Test,10/13/2014,38.97,3
98014528,Test,10/13/2014,19.46,2
217797738,Test,10/13/2014,20.6,1
69711965,Test,10/13/2014,86.82,7
592718766,Test,10/13/2014,650.68,19
172005820,Test,10/13/2014,1.93,1
55469525,Control,10/13/2014,218.32,15
42303746,Test,10/13/2014,64.44,2
211575930,Test,10/13/2014,22.54,1
193001585,Test,10/13/2014,117.42,9
267835584,Control,10/13/2014,33.12,3
262631197,Test,10/13/2014,294.24,1
124154324,Control,10/13/2014,31.33,1
470366794,Control,10/13/2014,92.8,8
98372809,Test,10/13/2014,41.58,2
120176314,Test,10/13/2014,70.1,1
148630102,Test,10/13/2014,6.27,1
569466950,Test,10/13/2014,21.52,1
68668325,Control,10/13/2014,144.99,5
149082186,Test,10/13/2014,19.46,2
222456594,Test,10/13/2014,19.39,2
144562973,Control,10/13/2014,188.07,18
161553133,Test,10/13/2014,36.82,5
162807094,Test,10/13/2014,418.15,3
474443379,Test,10/13/2014,2900.6,2
363215490,Test,10/13/2014,134.22,3
87613677,Test,10/13/2014,38.96,3
74844801,Test,10/13/2014,48.95,1
590178388,Test,10/13/2014,166.25,2
141974913,Test,10/13/2014,215.38,1
109689427,Test,10/13/2014,65.97,2
89038540,Test,10/13/2014,25.19,2
292541931,Control,10/13/2014,37.93,1
53579380,Test,10/13/2014,46.19,2
288923730,Test,10/13/2014,37.05,2
203492430,Test,10/13/2014,28.21,1
37613390,Test,10/13/2014,79.39,5
131627596,Test,10/13/2014,496.32,19
155103727,Test,10/13/2014,31.2,3
202381337,Control,10/13/2014,55.75,6
293363809,Test,10/13/2014,52.73,5
105707771,Test,10/13/2014,21.52,1
130040356,Test,10/13/2014,7.2,2
572139242,Test,10/13/2014,146.02,1
61994354,Test,10/13/2014,148.07,3
407509501,Test,10/13/2014,261.9,16
225856400,Test,10/13/2014,79.93,13
104532224,Test,10/13/2014,23.46,1
14009938,Test,10/13/2014,25.43,1
228348443,Test,10/13/2014,7.73,2
52672195,Test,10/13/2014,393.47,5
75088389,Test,10/13/2014,9.72,1
88592309,Control,10/13/2014,367.6,1
42203886,Test,10/13/2014,195.8,1
56018189,Test,10/13/2014,4.63,2
375033385,Test,10/13/2014,75.55,6
57386204,Test,10/13/2014,27.5,4
324420456,Test,10/13/2014,84.27,3
458752575,Test,10/13/2014,8.42,1
237090522,Test,10/13/2014,0.99,1
106462762,Test,10/13/2014,65.82,6
106209163,Control,10/13/2014,114.81,5
72770745,Test,10/13/2014,2.51,1
279778782,Test,10/13/2014,352.44,1
14452623,Test,10/13/2014,1294.59,12
160912590,Test,10/13/2014,2.53,1
684398772,Test,10/13/2014,311.32,1
447420412,Test,10/13/2014,55.21,4
201485812,Test,10/13/2014,1073.24,6
102785762,Test,10/13/2014,13.6,2
206382136,Test,10/13/2014,9.25,1
203790546,Test,10/13/2014,75.34,5
128208502,Test,10/13/2014,19.47,1
180222704,Test,10/13/2014,142.73,9
111782473,Test,10/13/2014,48.44,4
82193711,Test,10/13/2014,447.37,1
584999123,Test,10/13/2014,44.71,2
566024444,Test,10/13/2014,130.51,5
528275650,Test,10/13/2014,322.34,9
48751843,Control,10/13/2014,97.07,6
203513816,Test,10/13/2014,343.35,34
134871348,Test,10/13/2014,8.67,1
114221996,Control,10/13/2014,76.48,1
111539932,Test,10/13/2014,15.91,5
139234626,Control,10/13/2014,300.12,2
96039968,Test,10/13/2014,54.18,2
257033109,Test,10/13/2014,181.08,8
567262242,Test,10/13/2014,24.31,1
